,Auction,VIN,Name,Address(1),City,State,Zip,Year,Make,Model,zipcode,latitude,longitude
598,America`s AA Greenville,5XYPG4A32GG076656,PREMIER RECOVERY SERVICES,900 WILLIAMS ST,WEST COLUMBIA,SC,29169,2016,KIA,SORENTO,29169,33.99361738341969,-81.09319883091537
599,America`s AA Greenville,JF2GPACC3F8330376,PREMIER RECOVERY SERVICES,606-C SEABOARD ST,MYRTLE BEACH,SC,29577,2015,SUBARU,XV CROSSTREK,29577,33.67506543493869,-78.94045772998045
600,America`s AA Greenville,JN8AT2MV2JW320369,PREMIER RECOVERY SERVICES,1026 W RICHARDSON AVE,SUMMERVILLE,SC,29483,2018,NISSAN,ROGUE,29483,52.9777966,11.063684
601,America`s AA Greenville,JTMBFREV4GD180411,PREMIER RECOVERY SERVICES,1026 W RICHARDSON AVE,SUMMERVILLE,SC,29483,2016,TOYOTA,RAV4,29483,52.9777966,11.063684
602,America`s AA Greenville,KL7CJRSB8FB134441,Premier Recovery Services,122 West Christy Lane,Effingham,sc,29541,2015,CHEVROLET,TRAX,29541,34.087865964435146,-79.77028982217573
603,America`s AA Greenville,KM8K5CA52LU490701,PREMIER RECOVERY SERVICES,1026 W RICHARDSON AVE,SUMMERVILLE,SC,29483,2020,HYUNDAI,KONA,29483,52.9777966,11.063684
604,America`s AA Greenville,KNAFK4A68F5409791,PREMIER RECOVERY SERVICES,900 WILLIAMS ST,WEST COLUMBIA,SC,29169,2015,KIA,FORTE,29169,33.99361738341969,-81.09319883091537
605,America`s AA Greenville,5XXGT4L39KG344205,Premier Recovery,900 Williams St,West Columbia,sc,29169,2019,KIA,OPTIMA,29169,33.99361738341969,-81.09319883091537
606,America`s AA Greenville,KMHCT4AE1GU137128,Premier Recovery,122 West Christy Lane,Effingham,sc,29541,2016,HYUNDAI,ACCENT,29541,34.087865964435146,-79.77028982217573
607,America`s AA Greenville,5XXGT4L36KG348745,PALMETTO STATE RECOVERY LLC,6913 HWY 25 N,HODGES,SC,29653,2019,KIA,OPTIMA,29653,34.29759416103286,-82.22331745586854
608,America`s AA Greenville,3FA6P0HD7ER208743,NAR SERVICES INC,528 OLD EASLEY HWY,GREENVILLE,SC,29611,2014,FORD,FUSION,29611,34.843135958877006,-82.43806667561498
609,America`s AA Greenville,5NPD84LF5HH082064,NAR SERVICES INC,528 OLD EASLEY HWY,GREENVILLE,SC,29611,2017,HYUNDAI,ELANTRA,29611,34.843135958877006,-82.43806667561498
610,America`s AA Greenville,JF2SJARCXGH483213,Manheim Statesville,145 Auction Lane,Statesville,NC,28625,2016,SUBARU,FORESTER,28625,36.6113384,127.4653391
611,America`s AA Greenville,1FA6P0H78F5107306,Loss Prevention Services,102 Marlboro St SE,Aiken,sc,29801,2015,FORD,FUSION,29801,33.57137102027027,-81.71684047781532
612,America`s AA Greenville,2T1BU4EE9AC263507,LOSS PREVENTION SERVICES,1710 ASCAUGA LAKE RD,NORTH AUGUSTA,SC,29841,2010,TOYOTA,COROLLA,29841,33.5151431256917,-81.94876246508564
613,America`s AA Greenville,3KPFK4A70HE118821,LOSS PREVENTION SERVICES,102 Marlboro Ave SE,AIKEN,SC,29801,2017,KIA,FORTE,29801,33.57137102027027,-81.71684047781532
614,America`s AA Greenville,3KPFK4A7XJE245839,LOSS PREVENTION SERVICES,102 Marlboro Ave SE,AIKEN,SC,29801,2018,KIA,FORTE,29801,33.57137102027027,-81.71684047781532
615,America`s AA Greenville,JN1BJ1CR4JW293263,LENDER SERVICES REPOSSESSING SERVICE,5110 HIGHWAY 11W,ROGERSVILLE,TN,37857,2018,NISSAN,ROGUE SPORT,37857,35.97031536666667,129.35980303333332
616,America`s AA Greenville,3N1AB7AP8HL643202,COLUMBIA AUTO RECOVERY,4735 EDMUND HWY,WEST COLUMBIA,SC,29170,2017,NISSAN,SENTRA,29170,47.91644264999999,-4.034734743686087
617,America`s AA Greenville,19XFB2F56EE026314,BIG FOOT RECOVERY AUTOMOBILE TOWING,8534 US HIGHWAY 76,PROSPERITY,SC,29127,2014,HONDA,CIVIC SEDAN,29127,34.15632161255144,-81.50413279588477
618,America`s AA Greenville,1C4NJPFB3ED888232,BELL & WILLIAMS ASSOC,102 Marlboro Ave SE,AIKEN,SC,29801,2014,JEEP,PATRIOT,29801,33.57137102027027,-81.71684047781532
619,America`s AA Greenville,1FA6P0H79F5115298,BELL & WILLIAMS ASSOC,803 WO EZELL BLVD,SPARTANBURG,SC,29301,2015,FORD,FUSION,29301,34.93406894822844,-81.99502327945662
620,America`s AA Greenville,1G1ZB5ST1KF128262,"ASSOCIATES ASSET RECOVERY, LLC",61 MYRTLE BEACH HWY,SUMTER,SC,29153,2019,CHEVROLET,MALIBU,29153,33.945398772124754,-80.3249328699805
621,America`s AA Greenville,2B3KA43G88H206276,"ASSOCIATES ASSET RECOVERY, LLC",3601 E PALMETTO ST,FLORENCE,SC,29506,2008,DODGE,CHARGER,29506,34.199109204632585,-79.7062171097444
622,America`s AA Greenville,2GKFLTEK8G6207657,"ASSOCIATES ASSET RECOVERY, LLC",3601 E PALMETTO ST,FLORENCE,SC,29506,2016,GMC,TERRAIN,29506,34.199109204632585,-79.7062171097444
623,America`s AA Greenville,3N1AB7AP7FY240988,"ASSOCIATES ASSET RECOVERY, LLC",3601 E PALMETTO ST,FLORENCE,SC,29506,2015,NISSAN,SENTRA,29506,34.199109204632585,-79.7062171097444
624,America`s AA Greenville,ML32F3FJ2KHF01801,AMERICAN RECOVERY SERVICE,117 MCABEE DR,CENTRAL,SC,29630,2019,MITSUBISHI,MIRAGE G4,29630,48.70281582909091,-3.8196324636363634
625,America`s AA Greenville,1C3CCCFBXGN191572,ALS RESOLVION,1710 ASCAUGA LAKE RD,NORTH AUGUSTA,SC,29841,2016,CHRYSLER,200,29841,33.5151431256917,-81.94876246508564
626,America`s AA Greenville,1N6AD0EV9DN753903,AAR,803 WO EZELL BLVD,SPARTANBURG,SC,29301,2013,NISSAN,FRONTIER,29301,34.93406894822844,-81.99502327945662
627,America`s AA Harrisburg,3GNCJPSB6HL196422,RECOVERY MANAGEMENT SYSTEMS,360 Gravel Pike,Collegeville,PA,19403,2017,CHEVROLET,TRAX,19403,40.14682297672673,-75.4077655039039
628,America`s AA Harrisburg,1GNERFKW6LJ298432,Manheim Pittsburgh,21095 Route 19,Cranberry Township,PA,16066-5907,2020,CHEVROLET,TRAVERSE,16066,47.910637321428574,106.92583947857143
629,America`s AA Harrisburg,19UUB2F56FA026343,Loss Prevention Services,5231 East Trindle Road,Mechanicsburg,pa,17055,2015,ACURA,TLX,17055,44.1251167037037,8.2078219
630,America`s AA Harrisburg,1FMCU0GX2EUB42320,Loss Prevention Services,1251 colonel drake hwy,Ashville,pa,16613,2014,FORD,ESCAPE,16613,37.26037835,126.98796565
631,America`s AA Harrisburg,2GNAXKEV4L6166766,Loss Prevention Services,5231 East Trindle Road,Mechanicsburg,pa,17055,2020,CHEVROLET,EQUINOX,17055,44.1251167037037,8.2078219
632,America`s AA Harrisburg,KMHCT4AEXHU369633,Freysinger Hyundai,6115 Carlisle Pike,Mechanicsburg,PA,17050,2017,HYUNDAI,ACCENT,17050,40.25077528244406,-77.00028420722892
633,America`s AA Harrisburg,5N1DR2MNXHC679273,COMMONWEALTH RECOVERY GROUP,5231 E TRINDLE RD,MECHANICSBURG,PA,17055,2017,NISSAN,PATHFINDER,17055,44.1251167037037,8.2078219
634,America`s AA Harrisburg,1FAHP2F8XHG108416,Bell and Williams,301 N Arch St Milton,milton,pa,17847,2017,FORD,TAURUS,17847,41.01205410150376,-76.84730721578947
635,America`s AA Harrisburg,1FMCU0GD7KUA50671,Bell and Williams,89-A Texaco Road,Mechanicsburg,pa,17011,2019,FORD,ESCAPE,17011,44.333894790476194,8.510950833333332
636,America`s AA Harrisburg,5NPE24AF6GH423186,Bell and Williams,5231 East Trindle Road,Mechanicsburg,pa,17055,2016,HYUNDAI,SONATA,17055,44.1251167037037,8.2078219
637,America`s AA Harrisburg,5XXGT4L38KG306142,Bell and Williams,89-A Texaco Road,Mechanicsburg,pa,17011,2019,KIA,OPTIMA,17011,44.333894790476194,8.510950833333332
638,America`s AA Harrisburg,JA4AR3AU6KU023589,Bell and Williams,89-A Texaco Road,Mechanicsburg,pa,17011,2019,MITSUBISHI,OUTLANDER SPORT,17011,44.333894790476194,8.510950833333332
639,America`s AA Harrisburg,KNADM4A30F6462101,Bell and Williams,115 Pearl St,Millersburg,pa,17061,2015,KIA,RIO,17061,40.54897645801105,-76.92335709447514
640,America`s AA Harrisburg,1C4PJMCB1EW152714,BELL & WILLIAMS ASSOCIATES,507 Rocky Glen Rd,Moosic,PA,18507,2014,JEEP,CHEROKEE,18507,41.359104216803274,-75.70939951926229
641,America`s AA Harrisburg,5N1AT2MV8FC802909,BELL & WILLIAMS ASSOC,5231 East Trindle Road,Mechanicsburg PA,PA,17055,2015,NISSAN,ROGUE,17055,44.1251167037037,8.2078219
642,America`s AA Harrisburg,2C3CDXBG7KH753113,American Recovery Services,6514 ROUTE 15,NORTH SELINSGROVE,pa,17870,2019,DODGE,CHARGER,17870,45.9905032,-0.949984285621172
643,America`s AA Toledo,5NMZU3LB8HH017053,SIGNATURE RECOVERY SERVICES,35760 VAN BORN RD,WAYNE,MI,48184,2017,HYUNDAI,SANTA FE SPORT,48184,54.9321295,23.861410033333335
644,America`s AA Toledo,1GNKRJED9CJ146046,Rockwood Recovery Inc.,27500 Groesbeck Suite A,ROSEVILLE,MI,48066,2012,CHEVROLET,TRAVERSE,48066,42.504287197451276,-82.9370244089955
645,America`s AA Toledo,1C4PJMDX4KD329984,ROCKWOOD RECOVERY,"27500 Groesbeck Highway, Suite A",ROSEVILLE,MI,48066,2019,JEEP,CHEROKEE,48066,42.504287197451276,-82.9370244089955
646,America`s AA Toledo,1FM5K8D84GGB51161,ROCKWOOD RECOVERY,"27500 Groesbeck Highway, Suite A",ROSEVILLE,MI,48066,2016,FORD,EXPLORER,48066,42.504287197451276,-82.9370244089955
647,America`s AA Toledo,1G1PA5SH9E7281721,ROCKWOOD RECOVERY,"27500 Groesbeck Highway, Suite A",ROSEVILLE,MI,48066,2014,CHEVROLET,CRUZE,48066,42.504287197451276,-82.9370244089955
648,America`s AA Toledo,1G1ZB5E04CF284413,ROCKWOOD RECOVERY,27500 Groesbeck Suite A Roseville,ROSEVILLE,MI,48066,2012,CHEVROLET,MALIBU,48066,42.504287197451276,-82.9370244089955
649,America`s AA Toledo,1VWCN7A37EC005277,ROCKWOOD RECOVERY,"27500 Groesbeck Highway, Suite A",ROSEVILLE,MI,48066,2014,VOLKSWAGEN,PASSAT,48066,42.504287197451276,-82.9370244089955
650,America`s AA Toledo,3FA6P0D94JR155298,ROCKWOOD RECOVERY,"27500 Groesbeck Highway, Suite A",ROSEVILLE,MI,48066,2018,FORD,FUSION,48066,42.504287197451276,-82.9370244089955
651,America`s AA Toledo,3N1AB7AP7GL639947,ROCKWOOD RECOVERY,"27500 Groesbeck Highway, Suite A",Roseville,MI,48066,2016,NISSAN,SENTRA,48066,42.504287197451276,-82.9370244089955
652,America`s AA Toledo,3N1CN7AP9JK399166,ROCKWOOD RECOVERY,27500 Groesbeck Suite A,Roseville,MI,48066,2018,NISSAN,VERSA SEDAN,48066,42.504287197451276,-82.9370244089955
653,America`s AA Toledo,KM8J3CA42JU698003,Rockwood Recovery,27500 Groesbeck Suite A MI 48066,Roseville,mi,48066,2018,HYUNDAI,TUCSON,48066,42.504287197451276,-82.9370244089955
654,America`s AA Toledo,W04GL6SXXJ1112815,ROCKWOOD RECOVERY,"27500 Groesbeck Highway, Suite A",ROSEVILLE,MI,48066,2018,BUICK,REGAL SPORTBACK,48066,42.504287197451276,-82.9370244089955
655,America`s AA Toledo,YV4952CZ6C1617283,ROCKWOOD RECOVERY,"27500 Groesbeck Highway, Suite A",ROSEVILLE,MI,48066,2012,VOLVO,XC90,48066,42.504287197451276,-82.9370244089955
656,America`s AA Toledo,19XFB2F81DE041134,RELENTLESS RECOVERY,1150 N River Rd,Warren,OH,44483,2013,HONDA,CIVIC SDN,44483,54.887258339999995,23.9544392
657,America`s AA Toledo,1C4NJPBA2HD145529,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2017,JEEP,PATRIOT,44113,41.48923500199253,-81.69930847334994
658,America`s AA Toledo,1C4NJRCB9ED727819,RELENTLESS RECOVERY,1150 N River Rd NE,Warren,OH,44483,2014,JEEP,PATRIOT,44483,54.887258339999995,23.9544392
659,America`s AA Toledo,1FADP3F28FL282747,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2015,FORD,FOCUS,44310,54.8960394875,23.9167124875
660,America`s AA Toledo,1FADP3F29GL382518,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2016,FORD,FOCUS,44310,54.8960394875,23.9167124875
661,America`s AA Toledo,1FADP3KE7GL296978,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2016,FORD,FOCUS,44113,41.48923500199253,-81.69930847334994
662,America`s AA Toledo,1FMCU0GD1JUD02008,RELENTLESS RECOVERY,1150 N River Rd NE,Warren,OH,44483,2018,FORD,ESCAPE,44483,54.887258339999995,23.9544392
663,America`s AA Toledo,1G11F5SL6FF173303,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2015,CHEVROLET,MALIBU,44310,54.8960394875,23.9167124875
664,America`s AA Toledo,1G1PE5SBXF7264234,RELENTLESS RECOVERY,1150 N River Rd NE,Warren,OH,44483,2015,CHEVROLET,CRUZE,44483,54.887258339999995,23.9544392
665,America`s AA Toledo,1G1PF5SC7C7384025,RELENTLESS RECOVERY,1898 SCRANTON RD,CLEVELAND,OH,44113,2012,CHEVROLET,CRUZE,44113,41.48923500199253,-81.69930847334994
666,America`s AA Toledo,1G1ZF5SX9GF184772,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2016,CHEVROLET,MALIBU,44310,54.8960394875,23.9167124875
667,America`s AA Toledo,1G4HF57969U111916,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2009,BUICK,LUCERNE,44310,54.8960394875,23.9167124875
668,America`s AA Toledo,1GNKRFED4HJ180092,RELENTLESS RECOVERY,3641 Blackmore Rd.,Perry,OH,44081,2017,CHEVROLET,TRAVERSE,44081,41.76750591481481,-81.15015670617284
669,America`s AA Toledo,1GNKRFED5HJ182904,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2017,CHEVROLET,TRAVERSE,44310,54.8960394875,23.9167124875
670,America`s AA Toledo,1HGCP2F60CA212137,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2012,HONDA,ACCORD SDN,44113,41.48923500199253,-81.69930847334994
671,America`s AA Toledo,1N4AL3AP3FC438534,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2015,NISSAN,ALTIMA,44113,41.48923500199253,-81.69930847334994
672,America`s AA Toledo,1N6AD0EV8BC418558,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2011,NISSAN,FRONTIER,44310,54.8960394875,23.9167124875
673,America`s AA Toledo,1VWBP7A31DC099967,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2013,VOLKSWAGEN,PASSAT,44113,41.48923500199253,-81.69930847334994
674,America`s AA Toledo,2C4RDGCG6GR339732,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2016,DODGE,GRAND CARAVAN,44310,54.8960394875,23.9167124875
675,America`s AA Toledo,2GNALBEK2E6261265,RELENTLESS RECOVERY,1898 Scranton Road,CLEVELAND,OH,44113,2014,CHEVROLET,EQUINOX,44113,41.48923500199253,-81.69930847334994
676,America`s AA Toledo,2GNALDEK4D6107165,RELENTLESS RECOVERY,1150 N River Rd NE,Warren,OH,44483,2013,CHEVROLET,EQUINOX,44483,54.887258339999995,23.9544392
677,America`s AA Toledo,2HKRW6H39KH222873,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2019,HONDA,CR-V,44310,54.8960394875,23.9167124875
678,America`s AA Toledo,2T1BURHE1JC048759,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2018,TOYOTA,COROLLA,44310,54.8960394875,23.9167124875
679,America`s AA Toledo,2T3DF4DV0BW175411,RELENTLESS RECOVERY,723 E TALLMADGE AVE UNIT C,AKRON,OH,44310,2011,TOYOTA,RAV4,44310,54.8960394875,23.9167124875
680,America`s AA Toledo,3C4PDCAB9FT542620,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2015,DODGE,JOURNEY,44113,41.48923500199253,-81.69930847334994
681,America`s AA Toledo,3C4PDDGG6FT701313,RELENTLESS RECOVERY,1150 N River Rd,Warren,OH,44483,2015,DODGE,JOURNEY,44483,54.887258339999995,23.9544392
682,America`s AA Toledo,3FA6P0G71DR189777,Relentless Recovery,1898 Scranton Road,Cleveland,oh,44113,2013,FORD,FUSION,44113,41.48923500199253,-81.69930847334994
683,America`s AA Toledo,3FA6P0H76FR151768,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2015,FORD,FUSION,44113,41.48923500199253,-81.69930847334994
684,America`s AA Toledo,3FA6P0T96HR143911,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2017,FORD,FUSION,44113,41.48923500199253,-81.69930847334994
685,America`s AA Toledo,3GNCJKSB7HL211898,Relentless Recovery,1898 Scranton Road,Cleveland,oh,44113,2017,CHEVROLET,TRAX,44113,41.48923500199253,-81.69930847334994
686,America`s AA Toledo,3GNCJLSB1HL143992,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2017,CHEVROLET,TRAX,44113,41.48923500199253,-81.69930847334994
687,America`s AA Toledo,3GNCJNSBXKL357527,Relentless Recovery,1898 Scranton Road,Cleveland,oh,44113,2019,CHEVROLET,TRAX,44113,41.48923500199253,-81.69930847334994
688,America`s AA Toledo,3N1AB7AP3FY320210,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2015,NISSAN,SENTRA,44113,41.48923500199253,-81.69930847334994
689,America`s AA Toledo,3N1AB7AP4FY285306,RELENTLESS RECOVERY,1150 N River Rd NE,Warren,OH,44483,2015,NISSAN,SENTRA,44483,54.887258339999995,23.9544392
690,America`s AA Toledo,3N1AB7AP8FY368253,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2015,NISSAN,SENTRA,44113,41.48923500199253,-81.69930847334994
691,America`s AA Toledo,3VW2B7AJ2HM321160,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2017,VOLKSWAGEN,JETTA,44113,41.48923500199253,-81.69930847334994
692,America`s AA Toledo,3VWL17AJ9GM227623,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2016,VOLKSWAGEN,JETTA SEDAN,44113,41.48923500199253,-81.69930847334994
693,America`s AA Toledo,4A4AP3AU3FE006267,RELENTLESS RECOVERY,811 Taylor St,Elyria,OH,44035,2015,MITSUBISHI,OUTLANDER SPORT,44035,35.5168428,129.4285664
694,America`s AA Toledo,4T1BK3DB8AU365015,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2010,TOYOTA,AVALON,44113,41.48923500199253,-81.69930847334994
695,America`s AA Toledo,5N1DL0MM7KC512051,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2019,INFINITI,QX60,44113,41.48923500199253,-81.69930847334994
696,America`s AA Toledo,5NPDH4AE8DH294056,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2013,HYUNDAI,ELANTRA,44113,41.48923500199253,-81.69930847334994
697,America`s AA Toledo,5NPDH4AE9DH401163,RELENTLESS RECOVERY,1150 N River Rd,Warren,OH,44483,2013,HYUNDAI,ELANTRA,44483,54.887258339999995,23.9544392
698,America`s AA Toledo,5NPE24AF6HH506716,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2017,HYUNDAI,SONATA,44113,41.48923500199253,-81.69930847334994
699,America`s AA Toledo,5NPEC4AC3EH839194,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2014,HYUNDAI,SONATA,44113,41.48923500199253,-81.69930847334994
700,America`s AA Toledo,5XXGM4A79FG472128,RELENTLESS RECOVERY,811 Taylor St,Elyria,OH,44035,2015,KIA,OPTIMA,44035,35.5168428,129.4285664
701,America`s AA Toledo,5XXGN4A73FG396614,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2015,KIA,OPTIMA,44113,41.48923500199253,-81.69930847334994
702,America`s AA Toledo,5XXGN4A77EG299138,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2014,KIA,OPTIMA,44113,41.48923500199253,-81.69930847334994
703,America`s AA Toledo,5XXGT4L35HG174272,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2017,KIA,OPTIMA,44113,41.48923500199253,-81.69930847334994
704,America`s AA Toledo,5XYKTCA62DG392225,RELENTLESS RECOVERY,1150 N RIVER RD NE,WARREN,OH,44483,2013,KIA,SORENTO,44483,54.887258339999995,23.9544392
705,America`s AA Toledo,5XYKTCA65FG615800,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2015,KIA,SORENTO,44113,41.48923500199253,-81.69930847334994
706,America`s AA Toledo,5XYPGDA31GG180913,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2016,KIA,SORENTO,44113,41.48923500199253,-81.69930847334994
707,America`s AA Toledo,5XYZUDLA1DG100504,RELENTLESS RECOVERY,811 Taylor St,ELYRIA,OH,44035,2013,HYUNDAI,SANTA FE,44035,35.5168428,129.4285664
708,America`s AA Toledo,JF2SJABC5FH553869,RELENTLESS RECOVERY,811 Taylor St Elyria,ELYRIA,OH,44035,2015,SUBARU,FORESTER,44035,35.5168428,129.4285664
709,America`s AA Toledo,JN8AF5MR5DT205704,RELENTLESS RECOVERY,1150 N River Rd NE,Warren,OH,44483,2013,NISSAN,JUKE,44483,54.887258339999995,23.9544392
710,America`s AA Toledo,JN8AS5MTXDW015175,RELENTLESS RECOVERY,811 Taylor St Elyria,ELYRIA,OH,44035,2013,NISSAN,ROGUE,44035,35.5168428,129.4285664
711,America`s AA Toledo,JN8AS5MV1CW397757,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2012,NISSAN,ROGUE,44310,54.8960394875,23.9167124875
712,America`s AA Toledo,JN8AS5MV4BW263842,RELENTLESS RECOVERY,1150 N River Rd,Warren,OH,45439,2011,NISSAN,ROGUE,45439,54.84961042439024,23.983083797560976
713,America`s AA Toledo,JTDZN3EU3C3032188,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2012,TOYOTA,PRIUS V,44113,41.48923500199253,-81.69930847334994
714,America`s AA Toledo,KL4CJASB6GB686956,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2016,BUICK,ENCORE,44113,41.48923500199253,-81.69930847334994
715,America`s AA Toledo,KL4CJBSBXGB713999,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2016,BUICK,ENCORE,44310,54.8960394875,23.9167124875
716,America`s AA Toledo,KL4CJGSB7GB547616,RELENTLESS RECOVERY,3641 Blackmore Rd.,PERRY,OH,44081,2016,BUICK,ENCORE,44081,41.76750591481481,-81.15015670617284
717,America`s AA Toledo,KM8J3CA45JU659468,RELENTLESS RECOVERY,"701 N Wheeling, Unit D2",Toledo,OH,43605,2018,HYUNDAI,TUCSON,43605,41.642500877904325,-83.51274682938497
718,America`s AA Toledo,KMHCT4AE2HU374034,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2017,HYUNDAI,ACCENT,44113,41.48923500199253,-81.69930847334994
719,America`s AA Toledo,KMHCT4AE5DU335982,Relentless Recovery,723 E Tallmadge Ave Unit C,Akron,oh,44310,2013,HYUNDAI,ACCENT,44310,54.8960394875,23.9167124875
720,America`s AA Toledo,KMHD35LH6GU318808,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2016,HYUNDAI,ELANTRA GT,44310,54.8960394875,23.9167124875
721,America`s AA Toledo,KNAFK4A66G5614656,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2016,KIA,FORTE,44310,54.8960394875,23.9167124875
722,America`s AA Toledo,KNAGM4A78D5436302,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2013,KIA,OPTIMA,44113,41.48923500199253,-81.69930847334994
723,America`s AA Toledo,KNDJN2A20G7832733,RELENTLESS RECOVERY,723 E Tallmadge Ave Unit C,Akron,OH,44310,2016,KIA,SOUL,44310,54.8960394875,23.9167124875
724,America`s AA Toledo,KNDJP3A51H7436404,RELENTLESS RECOVERY,1150 N River Rd NE,Warren,OH,44483,2017,KIA,SOUL,44483,54.887258339999995,23.9544392
725,America`s AA Toledo,KNDJP3A59H7446615,RELENTLESS RECOVERY,1898 Scranton Road,Cleveland,OH,44113,2017,KIA,SOUL,44113,41.48923500199253,-81.69930847334994
726,America`s AA Toledo,WBAXH5C57DDW13305,RELENTLESS RECOVERY,1150 N River Rd NE,Warren,OH,44483,2013,BMW,5 SERIES,44483,54.887258339999995,23.9544392
727,America`s AA Toledo,2G1WG5EK0B1178133,NATIONAL ASSET RECOVERY SPECIALISTS INC,938 W BOWERY ST,AKRON,OH,44307,2011,CHEVROLET,IMPALA,44307,54.894968931818184,23.9152729
728,America`s AA Toledo,KNDCB3LC8H5050089,National Asset Recovery Specialists Inc,4875 Osborn Rd,Garfield Heights,oh,44128,2017,KIA,NIRO,44128,41.442824937675354,-81.5490816513026
729,America`s AA Toledo,1G11F5SL7FF323516,National Asset Recovery Specialists Cleveland,Osborn Rd 4875 Osborn Rd,Garfield Heights,oh,44128,2015,CHEVROLET,MALIBU,44128,41.442824937675354,-81.5490816513026
730,America`s AA Toledo,1C4NJDBB3GD550160,NATIONAL ASSET RECOVERY SPECIALISTS,4875 Osborn Rd,Garfield Heights,OH,44128,2016,JEEP,COMPASS,44128,41.442824937675354,-81.5490816513026
731,America`s AA Toledo,1C6RR7GT9ES371103,NATIONAL ASSET RECOVERY SPECIALISTS,4875 Osborn Rd,Garfield Heights,OH,44128,2014,RAM,1500,44128,41.442824937675354,-81.5490816513026
732,America`s AA Toledo,1FADP3F29EL410797,NATIONAL ASSET RECOVERY SPECIALISTS,4875 Osborn Rd,Garfield Heights,OH,44128,2014,FORD,FOCUS,44128,41.442824937675354,-81.5490816513026
733,America`s AA Toledo,1FMCU0GX8DUD16471,NATIONAL ASSET RECOVERY SPECIALISTS,264 South Salem Warren Rd,North Jackson,OH,44451,2013,FORD,ESCAPE,44451,54.8886801,23.94511705
734,America`s AA Toledo,1G1ZE5STXHF211804,NATIONAL ASSET RECOVERY SPECIALISTS,4875 Osborn Rd,Garfield Heights,OH,44128,2017,CHEVROLET,MALIBU,44128,41.442824937675354,-81.5490816513026
